year,primaryTitle,tconst,numVotes,colors_json
1957,Man of a Thousand Faces,tt0050681,3069,"[""Black and White""]"
1957,A Farewell to Arms,tt0050379,3068,"[""Color""]"
1957,I Was a Teenage Werewolf,tt0050530,3028,"[""Black and White""]"
1957,The Amazing Colossal Man,tt0050118,2961,"[""Black and White""]"
1957,Beginning of the End,tt0050177,2944,"[""Black and White""]"
1957,Tammy and the Bachelor,tt0051051,2900,"[""Color""]"
1957,Jet Pilot,tt0050562,2883,"[""Color""]"
1957,The Undead,tt0051128,2813,"[""Black and White""]"
1957,The Sun Also Rises,tt0051028,2789,"[""Color""]"
1957,Band of Angels,tt0050166,2754,"[""Color""]"
1957,Loving You,tt0050659,2649,"[""Color""]"
1957,The One That Got Away,tt0050803,2646,"[""Black and White""]"
1957,Run of the Arrow,tt0050915,2573,"[""Color""]"
1957,Not of This Earth,tt0050778,2512,"[""Black and White""]"
1957,Zero Hour!,tt0051221,2476,"[""Black and White""]"
1957,Bitter Victory,tt0050126,2422,"[""Black and White""]"
1957,Big Time Operators,tt0050985,2414,"[""Black and White""]"
1957,Invasion of the Saucer Men,tt0050545,2308,"[""Black and White""]"
1957,Kronos,tt0050610,2267,"[""Black and White""]"
1957,Time Without Pity,tt0049856,2265,"[""Black and White""]"
1957,Kiss Them for Me,tt0050599,2264,"[""Color""]"
1957,Fear Strikes Out,tt0050383,2253,"[""Black and White""]"
1957,Lust of the Vampire,tt0049429,2186,"[""Black and White""]"
1957,Paradise Lagoon,tt0050100,2180,"[""Color""]"
1957,The Land Unknown,tt0050622,2165,"[""Black and White""]"
1957,The Burglar,tt0049035,2162,"[""Black and White""]"
1957,Night Ambush,tt0049357,2144,"[""Black and White""]"
1957,Fire Down Below,tt0050397,2120,"[""Color""]"
1957,Your Past Is Showing,tt0050749,2120,"[""Black and White""]"
1957,From Hell It Came,tt0050414,2108,"[""Black and White""]"
1957,Seven Days from Now,tt0050091,2099,"[""Black and White""]"
1958,Vertigo,tt0052357,449225,"[""Color""]"
1958,Touch of Evil,tt0052311,113175,"[""Black and White""]"
1958,Cat on a Hot Tin Roof,tt0051459,55758,"[""Color""]"
1958,The Hidden Fortress,tt0051808,44558,"[""Black and White""]"
1958,The Blob,tt0051418,31248,"[""Color""]"
1958,Elevator to the Gallows,tt0051378,30552,"[""Black and White""]"
1958,Horror of Dracula,tt0051554,29910,"[""Color""]"
1958,The Fly,tt0051622,27038,"[""Color""]"
1958,Gigi,tt0051658,25588,"[""Color""]"
1958,My Uncle,tt0050706,25468,"[""Color""]"
1958,The Big Country,tt0051411,23094,"[""Color""]"
1958,The Defiant Ones,tt0051525,19351,"[""Black and White""]"
1958,A Night to Remember,tt0051994,18630,"[""Black and White"", ""Black and White""]"
1958,The Vikings,tt0052365,16719,"[""Color""]"
1958,The 7th Voyage of Sinbad,tt0051337,15730,"[""Color""]"
1958,Ashes and Diamonds,tt0052080,14375,"[""Black and White""]"
1958,Run Silent Run Deep,tt0052151,14130,"[""Black and White""]"
1958,Bell Book and Candle,tt0051406,14108,"[""Color""]"
1958,Auntie Mame,tt0051383,13472,"[""Color""]"
1958,Shadows,tt0053270,13217,"[""Black and White""]"
1958,"The Long, Hot Summer",tt0051878,13093,"[""Color""]"
1958,Big Deal on Madonna Street,tt0052216,12339,"[""Black and White""]"
1958,The Magician,tt0051365,11567,"[""Black and White""]"
1958,Indiscreet,tt0051773,10790,"[""Color""]"
1958,South Pacific,tt0052225,10668,"[""Color""]"
1958,Man of the West,tt0051899,10307,"[""Color""]"
1958,Houseboat,tt0051745,10198,"[""Color""]"
1958,The Young Lions,tt0052415,9393,"[""Black and White""]"
1958,Separate Tables,tt0052182,9359,"[""Black and White""]"
1958,The Old Man and the Sea,tt0052027,9065,"[""Color""]"
1958,I Want to Live!,tt0051758,7903,"[""Black and White""]"
1958,Some Came Running,tt0052218,7902,"[""Color""]"
1958,Room at the Top,tt0053226,7900,"[""Black and White""]"
1958,Ice Cold in Alex,tt0053935,7157,"[""Black and White"", ""Black and White""]"
1958,The Music Room,tt0051792,7139,"[""Black and White""]"
1958,The Bravados,tt0051433,6922,"[""Color""]"
1958,King Creole,tt0051818,6825,"[""Black and White""]"
1958,Attack of the 50 Foot Woman,tt0051380,6802,"[""Black and White""]"
1958,The Revenge of Frankenstein,tt0050894,6647,"[""Color""]"
1958,It! The Terror from Beyond Space,tt0051786,6616,"[""Black and White""]"
1958,The Lovers,tt0052556,6236,"[""Black and White""]"
1958,Bonjour Tristesse,tt0051429,6063,"[""Color"", ""Black and White""]"
1958,It Happened in Broad Daylight,tt0051588,5968,"[""Black and White""]"
1958,Cairo Station,tt0051390,5795,"[""Black and White""]"
1958,The Inn of the Sixth Happiness,tt0051776,5669,"[""Color""]"
1958,The Crawling Eye,tt0052320,5251,"[""Black and White""]"
1958,Equinox Flower,tt0051720,5231,"[""Color""]"
1958,Teacher's Pet,tt0052278,5227,"[""Black and White""]"
1958,Fiend Without a Face,tt0050393,5119,"[""Black and White""]"
1958,Murder by Contract,tt0051959,5009,"[""Black and White""]"
1958,Thunder Road,tt0052293,4989,"[""Black and White""]"
1958,The Lineup,tt0051866,4965,"[""Black and White""]"
1958,The Left Handed Gun,tt0051849,4934,"[""Black and White""]"
1958,No Time for Sergeants,tt0052005,4757,"[""Black and White""]"
1958,The Last Hurrah,tt0051845,4448,"[""Black and White""]"
1958,The Screaming Skull,tt0052169,4189,"[""Black and White""]"
1958,The Horse's Mouth,tt0051739,4080,"[""Color""]"
1958,The Ballad of Narayama,tt0051980,4017,"[""Color""]"
1958,Le Beau Serge,tt0051404,3987,"[""Black and White""]"
1958,Party Girl,tt0052050,3953,"[""Color""]"
1958,A Time to Love and a Time to Die,tt0052296,3940,"[""Color""]"
1958,The Spider,tt0051570,3829,"[""Black and White""]"
1958,Dunkirk,tt0051565,3787,"[""Black and White""]"
1958,Cowboy,tt0051496,3716,"[""Color""]"
1958,Damn Yankees,tt0051516,3693,"[""Color""]"
1958,Brink of Life,tt0052017,3621,"[""Black and White""]"
1958,Buchanan Rides Alone,tt0051437,3499,"[""Color""]"
1958,I Bury the Living,tt0051755,3377,"[""Black and White""]"
1958,I Married a Monster from Outer Space,tt0051756,3294,"[""Black and White""]"
1958,The Sheepman,tt0052190,3271,"[""Color""]"
1958,The Brothers Karamazov,tt0051435,3217,"[""Color""]"
1958,Carry on Sergeant,tt0051453,3183,"[""Black and White""]"
1958,Tom Thumb,tt0052427,3033,"[""Color""]"
1958,The Law and Jake Wade,tt0051848,3030,"[""Color""]"
1958,Attack of the Puppet People,tt0051381,3018,"[""Black and White""]"
1958,Invention for Destruction,tt0052374,3018,"[""Black and White""]"
1958,The Buccaneer,tt0051436,2937,"[""Color""]"
1958,The Robot vs. The Aztec Mummy,tt0050717,2925,"[""Black and White""]"
1958,Lake of the Dead,tt0051569,2825,"[""Black and White""]"
1958,War of the Colossal Beast,tt0052378,2805,"[""Black and White"", ""Color""]"
1958,Queen of Outer Space,tt0052104,2779,"[""Color""]"
1958,Torpedo Run,tt0052303,2636,"[""Color""]"
1958,Terror in a Texas Town,tt0052287,2558,"[""Black and White""]"
1958,Hercules,tt0050381,2539,"[""Color""]"
1958,The Proud Rebel,tt0052097,2523,"[""Color""]"
1958,Night of the Blood Beast,tt0051993,2515,"[""Black and White""]"
1958,Rock-a-Bye Baby,tt0052141,2470,"[""Color""]"
1958,Corridors of Blood,tt0051542,2469,"[""Black and White""]"
1958,Inspector Maigret,tt0050669,2386,"[""Black and White""]"
1958,The Barbarian and the Geisha,tt0051398,2323,"[""Color"", ""Color""]"
1958,The Geisha Boy,tt0051649,2312,"[""Color""]"
1958,The Haunted Strangler,tt0051706,2295,"[""Black and White""]"
1958,Gunman's Walk,tt0051690,2294,"[""Color""]"
1958,The Quiet American,tt0052106,2257,"[""Black and White""]"
1958,Monster on the Campus,tt0051948,2250,"[""Black and White""]"
1958,God's Little Acre,tt0051666,2242,"[""Black and White""]"
1958,Neither Seen Nor Recognized,tt0051989,2200,"[""Black and White""]"
1958,Machine-Gun Kelly,tt0051887,2191,"[""Black and White""]"
1958,The Thing That Couldn't Die,tt0052289,2121,"[""Black and White""]"
1958,The Reluctant Debutante,tt0052126,2007,"[""Color""]"
1959,North by Northwest,tt0053125,362967,"[""Color""]"
1959,Some Like It Hot,tt0053291,297873,"[""Color"", ""Black and White""]"
1959,Ben-Hur,tt0052618,265542,"[""Color""]"
1959,Sleeping Beauty,tt0053285,168289,"[""Color"", ""Color""]"
1959,The 400 Blows,tt0053198,132183,"[""Black and White""]"
1959,Anatomy of a Murder,tt0052561,75840,"[""Black and White""]"
1959,Rio Bravo,tt0053221,71578,"[""Color""]"
1959,Hiroshima Mon Amour,tt0052893,38283,"[""Black and White""]"
1959,House on Haunted Hill,tt0051744,32959,"[""Black and White""]"
1959,Pickpocket,tt0053168,26804,"[""Black and White""]"
1959,Journey to the Center of the Earth,tt0052948,20725,"[""Color""]"
1959,Pillow Talk,tt0053172,20363,"[""Color""]"
1959,Imitation of Life,tt0052918,19318,"[""Color""]"
1959,"Suddenly, Last Summer",tt0053318,18442,"[""Black and White""]"
1959,The World of Apu,tt0052572,17952,"[""Black and White""]"
1959,Operation Petticoat,tt0053143,16860,"[""Color""]"
1959,On the Beach,tt0053137,15278,"[""Black and White""]"
1959,The Diary of Anne Frank,tt0052738,14240,"[""Black and White""]"
1959,The Hound of the Baskervilles,tt0052905,13597,"[""Color""]"
1959,Black Orpheus,tt0053146,13031,"[""Color""]"
1959,The Horse Soldiers,tt0052902,12525,"[""Color""]"
1959,The Nun's Story,tt0053131,12365,"[""Color""]"
1959,The Mummy,tt0053085,12010,"[""Color""]"
1959,Ballad of a Soldier,tt0052600,11931,"[""Black and White""]"
1959,Good Morning,tt0053134,11900,"[""Color""]"
1959,The Human Condition I: No Greater Love,tt0053114,10400,"[""Black and White""]"
1959,The Tingler,tt0053363,10175,"[""Black and White"", ""Color""]"
1959,Darby O'Gill and the Little People,tt0052722,9887,"[""Color""]"
1959,The Mouse That Roared,tt0053084,9877,"[""Color""]"
1959,Floating Weeds,tt0053390,9518,"[""Color""]"
1959,Last Train from Gun Hill,tt0052993,9391,"[""Color""]"
1959,The Bridge,tt0052654,9078,"[""Black and White""]"
1959,A Bucket of Blood,tt0052655,8608,"[""Black and White""]"
1959,The Human Condition II: Road to Eternity,tt0053115,8335,"[""Black and White""]"
1959,Compulsion,tt0052700,8217,"[""Black and White""]"
1959,Warlock,tt0053434,7468,"[""Color""]"
1959,Ride Lonesome,tt0053220,7255,"[""Color""]"
1959,Nazarin,tt0051983,6790,"[""Black and White""]"
1959,The Bat,tt0052602,6730,"[""Black and White""]"
1959,Our Man in Havana,tt0054152,6441,"[""Black and White""]"
1959,Odds Against Tomorrow,tt0053133,6065,"[""Black and White""]"
1959,The Killer Shrews,tt0052969,5966,"[""Black and White""]"
1959,The Shaggy Dog,tt0053271,5913,"[""Color"", ""Black and White""]"
1959,The Wasp Woman,tt0054462,5901,"[""Black and White""]"
1959,Fires on the Plain,tt0053121,5631,"[""Black and White""]"
1959,Pork Chop Hill,tt0053183,5596,"[""Black and White""]"
1959,Return of the Fly,tt0053219,5490,"[""Black and White""]"
1959,Santa Claus,tt0053241,5310,"[""Color""]"
1959,The Hanging Tree,tt0052876,5204,"[""Color""]"
1959,Attack of the Giant Leeches,tt0053611,5138,"[""Black and White""]"
1959,The Great War,tt0052861,4902,"[""Black and White""]"
1959,Day of the Outlaw,tt0052724,4773,"[""Black and White""]"
1959,I'm All Right Jack,tt0052911,4633,"[""Black and White"", ""Black and White""]"
1959,Look Back in Anger,tt0051879,4613,"[""Black and White""]"
1959,The Giant Gila Monster,tt0052846,4598,"[""Black and White""]"
1959,The Young Philadelphians,tt0053462,4486,"[""Black and White""]"
1959,A Summer Place,tt0053320,4168,"[""Color""]"
1959,The Angry Red Planet,tt0052564,4153,"[""Color""]"
1959,Gidget,tt0052847,4133,"[""Color""]"
1959,Solomon and Sheba,tt0053290,4130,"[""Color""]"
1959,Teenagers from Outer Space,tt0053337,4104,"[""Black and White""]"
1959,The FBI Story,tt0052792,4090,"[""Color""]"
1959,The Destiny of a Man,tt0053317,4006,"[""Black and White""]"
1959,General Della Rovere,tt0053856,3920,"[""Black and White""]"
1959,Night Train,tt0053176,3907,"[""Black and White""]"
1959,"The World, the Flesh and the Devil",tt0053454,3794,"[""Black and White""]"
1959,Never So Few,tt0053108,3561,"[""Color""]"
1959,Tiger Bay,tt0053361,3529,"[""Black and White""]"
1959,The Crimson Kimono,tt0052713,3496,"[""Black and White""]"
1959,The Cousins,tt0052708,3437,"[""Black and White""]"
1959,The Tiger of Eschnapur,tt0052295,3410,"[""Color"", ""Color""]"
1959,Carry on Nurse,tt0051452,3403,"[""Black and White""]"
1959,No Name on the Bullet,tt0052002,3367,"[""Color""]"
1959,It Happened to Jane,tt0052933,3298,"[""Color""]"
1959,North West Frontier,tt0053126,3293,"[""Color""]"
1959,Prince of Space,tt0053464,3204,"[""Black and White""]"
1959,The Wreck of the Mary Deare,tt0053455,3152,"[""Color""]"
1959,The Devil's Disciple,tt0052735,3149,"[""Black and White""]"
1959,The Indian Tomb,tt0052924,3148,"[""Color"", ""Color""]"
1959,The Giant Behemoth,tt0052611,3139,"[""Black and White"", ""Black and White""]"
1959,A Hole in the Head,tt0052896,3065,"[""Color""]"
1959,Paper Flowers,tt0052954,2989,"[""Black and White""]"
1959,Carry on Teacher,tt0052676,2827,"[""Black and White""]"
1959,Night of the Ghouls,tt0156843,2788,"[""Black and White""]"
1959,Sapphire,tt0053242,2787,"[""Color""]"
1959,Green Mansions,tt0052864,2726,"[""Color""]"
1959,The Alligator People,tt0052549,2721,"[""Black and White""]"
1959,The Scapegoat,tt0053247,2681,"[""Black and White""]"
1959,The Man Who Could Cheat Death,tt0053041,2636,"[""Color""]"
1959,The 39 Steps,tt0053354,2608,"[""Color""]"
1959,They Came to Cordura,tt0053351,2590,"[""Color""]"
1959,The Best of Everything,tt0052619,2538,"[""Color""]"
1959,Hercules Unchained,tt0052782,2456,"[""Color""]"
1959,Beast from Haunted Cave,tt0052609,2439,"[""Black and White""]"
1959,The Wonderful Country,tt0053453,2414,"[""Color""]"
1959,Two Men in Manhattan,tt0052733,2399,"[""Black and White""]"
1959,The Gazebo,tt0052837,2354,"[""Black and White""]"
1959,Up Periscope,tt0053399,2344,"[""Color""]"
1959,4D Man,tt0052530,2338,"[""Color""]"
1959,The Five Pennies,tt0052809,2217,"[""Color""]"
1960,Psycho,tt0054215,760156,"[""Black and White""]"
1960,The Apartment,tt0053604,211202,"[""Black and White""]"
1960,Spartacus,tt0054331,149075,"[""Color""]"
1960,The Magnificent Seven,tt0054047,107757,"[""Color""]"
1960,Breathless,tt0053472,91821,"[""Black and White""]"
1960,La Dolce Vita,tt0053779,83572,"[""Black and White""]"
1960,The Time Machine,tt0054387,47107,"[""Color""]"
1960,Peeping Tom,tt0054167,42437,"[""Color""]"
1960,Eyes Without a Face,tt0053459,37616,"[""Black and White""]"
1960,L'Avventura,tt0053619,35818,"[""Black and White""]"
1960,Inherit the Wind,tt0053946,34654,"[""Black and White""]"
1960,The Virgin Spring,tt0053976,33072,"[""Black and White""]"
1960,Ocean's Eleven,tt0054135,26513,"[""Color""]"
1960,Rocco and His Brothers,tt0054248,24607,"[""Black and White""]"
1960,Purple Noon,tt0054189,22888,"[""Color""]"
1960,The Hole,tt0054407,22314,"[""Black and White""]"
1960,Shoot the Piano Player,tt0054389,21496,"[""Black and White""]"
1960,The Little Shop of Horrors,tt0054033,20691,"[""Color"", ""Color"", ""Black and White""]"
1960,Village of the Damned,tt0054443,20420,"[""Black and White""]"
1960,Swiss Family Robinson,tt0054357,19272,"[""Color""]"
1960,Black Sunday,tt0054067,19223,"[""Black and White""]"
1960,The Alamo,tt0053580,18912,"[""Color""]"
1960,House of Usher,tt0053925,16619,"[""Color""]"
1960,The Bad Sleep Well,tt0054460,15026,"[""Black and White""]"
1960,Elmer Gantry,tt0053793,13971,"[""Color""]"
1960,Two Women,tt0054749,13279,"[""Black and White""]"
1960,Exodus,tt0053804,12272,"[""Color""]"
1960,Pollyanna,tt0054195,12134,"[""Color""]"
1960,The Unforgiven,tt0054428,10576,"[""Color""]"
1960,Saturday Night and Sunday Morning,tt0054269,9801,"[""Black and White""]"
1960,The Brides of Dracula,tt0053677,9591,"[""Color""]"
1960,Mughal-E-Azam,tt0054098,9307,"[""Black and White"", ""Color""]"
1960,The City of the Dead,tt0053719,9292,"[""Black and White""]"
1960,North to Alaska,tt0054127,8937,"[""Color""]"
1960,Sink the Bismarck!,tt0054310,8831,"[""Black and White"", ""Black and White""]"
1960,Let's Make Love,tt0054022,8401,"[""Color""]"
1960,13 Ghosts,tt0053559,7934,"[""Black and White"", ""Color""]"
1960,The Fugitive Kind,tt0052832,7849,"[""Black and White""]"
1960,BUtterfield 8,tt0053622,7777,"[""Color""]"
1960,Zazie in the Metro,tt0054494,7122,"[""Color""]"
1960,The Naked Island,tt0056049,6561,"[""Black and White""]"
1960,Late Autumn,tt0053579,6529,"[""Color""]"
1960,Wild River,tt0054476,6520,"[""Color"", ""Black and White""]"
1960,Never on Sunday,tt0054198,6385,"[""Black and White""]"
1960,Midnight Lace,tt0054084,6367,"[""Color""]"
1960,The Housemaid,tt0150980,6353,"[""Black and White""]"
1960,The Grass Is Greener,tt0053877,6153,"[""Color""]"
1960,Sergeant Rutledge,tt0054292,5787,"[""Color""]"
1960,The League of Gentlemen,tt0052997,5635,"[""Black and White""]"
1960,Please Don't Eat the Daisies,tt0054188,5223,"[""Color""]"
1960,When a Woman Ascends the Stairs,tt0054144,5174,"[""Black and White""]"
1960,The Sundowners,tt0054353,5128,"[""Color""]"
1960,The Bellboy,tt0053644,5053,"[""Black and White""]"
1960,The Truth,tt0054452,4955,"[""Black and White""]"
1960,Tunes of Glory,tt0054412,4948,"[""Color""]"
1960,The Lost World,tt0054038,4888,"[""Color""]"
1960,The Sinners of Hell,tt0154683,4876,"[""Color""]"
1960,The Devil's Eye,tt0053772,4875,"[""Black and White""]"
1960,Macario,tt0054042,4874,"[""Black and White""]"
1960,The Big Risk,tt0052698,4818,"[""Black and White""]"
1960,Comanche Station,tt0053729,4787,"[""Color""]"
1960,G.I. Blues,tt0053848,4722,"[""Color""]"
1960,Letter Never Sent,tt0053106,4673,"[""Black and White""]"
1960,Horrors of Spider Island,tt0054333,4347,"[""Black and White""]"
1960,Flaming Star,tt0053825,4334,"[""Color""]"
1960,School for Scoundrels,tt0054279,4157,"[""Black and White""]"
1960,Home from the Hill,tt0053917,4126,"[""Color""]"
1960,"The 1,000 Eyes of Dr. Mabuse",tt0054371,4099,"[""Black and White""]"
1960,Bells Are Ringing,tt0053645,4009,"[""Color""]"
1960,The Entertainer,tt0053796,4001,"[""Black and White""]"
1960,Testament of Orpheus,tt0054377,3987,"[""Black and White""]"
1960,Cinderfella,tt0053716,3954,"[""Color""]"
1960,The Two Faces of Dr. Jekyll,tt0054416,3684,"[""Color""]"
1960,Cimarron,tt0053715,3651,"[""Color""]"
1960,The Cloud-Capped Star,tt0054073,3501,"[""Black and White""]"
1960,First Spaceship on Venus,tt0053250,3430,"[""Color""]"
1960,It Started in Naples,tt0053957,3382,"[""Color""]"
1960,From the Terrace,tt0053841,3372,"[""Color""]"
1960,The Good Girls,tt0053666,3354,"[""Black and White""]"
1960,Where the Boys Are,tt0054469,3337,"[""Color""]"
1960,The 3 Worlds of Gulliver,tt0053882,3271,"[""Color""]"
1960,The Young One,tt0053967,3224,"[""Black and White""]"
1960,Tormented,tt0054393,3170,"[""Black and White""]"
1960,The Goddess,tt0053765,3114,"[""Black and White""]"
1960,Carry on Constable,tt0053699,3012,"[""Black and White""]"
1960,The Amazing Transparent Man,tt0053593,2917,"[""Black and White""]"
1960,Two Way Stretch,tt0054417,2916,"[""Black and White""]"
1960,The World of Suzie Wong,tt0054483,2898,"[""Color""]"
1960,Strangers When We Meet,tt0054345,2832,"[""Color""]"
1960,Kapo,tt0052961,2830,"[""Black and White""]"
1960,The Wackiest Ship in the Army,tt0054453,2749,"[""Color""]"
1960,Cruel Story of Youth,tt0054286,2714,"[""Color""]"
1960,Circus of Horrors,tt0053717,2666,"[""Color""]"
1960,Can-Can,tt0053690,2655,"[""Color""]"
1960,The Last Voyage,tt0054016,2644,"[""Color""]"
1960,The Flesh and the Fiends,tt0052811,2557,"[""Black and White""]"
1960,Skeleton of Mrs. Morales,tt0052784,2486,"[""Black and White""]"
